FA88	CJK COMPATIBILITY IDEOGRAPH-FA88
	: 6108
FA89	CJK COMPATIBILITY IDEOGRAPH-FA89
	: 618E
FA8A	CJK COMPATIBILITY IDEOGRAPH-FA8A
	: 6160
FA8B	CJK COMPATIBILITY IDEOGRAPH-FA8B
	: 61F2
FA8C	CJK COMPATIBILITY IDEOGRAPH-FA8C
	: 6234
FA8D	CJK COMPATIBILITY IDEOGRAPH-FA8D
	: 63C4
FA8E	CJK COMPATIBILITY IDEOGRAPH-FA8E
	: 641C
FA8F	CJK COMPATIBILITY IDEOGRAPH-FA8F
	: 6452
FA90	CJK COMPATIBILITY IDEOGRAPH-FA90
	: 6556
FA91	CJK COMPATIBILITY IDEOGRAPH-FA91
	: 6674
FA92	CJK COMPATIBILITY IDEOGRAPH-FA92
	: 6717
FA93	CJK COMPATIBILITY IDEOGRAPH-FA93
	: 671B
FA94	CJK COMPATIBILITY IDEOGRAPH-FA94
	: 6756
FA95	CJK COMPATIBILITY IDEOGRAPH-FA95
	: 6B79
FA96	CJK COMPATIBILITY IDEOGRAPH-FA96
	: 6BBA
FA97	CJK COMPATIBILITY IDEOGRAPH-FA97
	: 6D41
FA98	CJK COMPATIBILITY IDEOGRAPH-FA98
	: 6EDB
FA99	CJK COMPATIBILITY IDEOGRAPH-FA99
	: 6ECB
FA9A	CJK COMPATIBILITY IDEOGRAPH-FA9A
	: 6F22
FA9B	CJK COMPATIBILITY IDEOGRAPH-FA9B
	: 701E
FA9C	CJK COMPATIBILITY IDEOGRAPH-FA9C
	: 716E
FA9D	CJK COMPATIBILITY IDEOGRAPH-FA9D
	: 77A7
FA9E	CJK COMPATIBILITY IDEOGRAPH-FA9E
	: 7235
FA9F	CJK COMPATIBILITY IDEOGRAPH-FA9F
	: 72AF
FAA0	CJK COMPATIBILITY IDEOGRAPH-FAA0
	: 732A
FAA1	CJK COMPATIBILITY IDEOGRAPH-FAA1
	: 7471
FAA2	CJK COMPATIBILITY IDEOGRAPH-FAA2
	: 7506
FAA3	CJK COMPATIBILITY IDEOGRAPH-FAA3
	: 753B
FAA4	CJK COMPATIBILITY IDEOGRAPH-FAA4
	: 761D
FAA5	CJK COMPATIBILITY IDEOGRAPH-FAA5
	: 761F
FAA6	CJK COMPATIBILITY IDEOGRAPH-FAA6
	: 76CA
FAA7	CJK COMPATIBILITY IDEOGRAPH-FAA7
	: 76DB
FAA8	CJK COMPATIBILITY IDEOGRAPH-FAA8
	: 76F4
FAA9	CJK COMPATIBILITY IDEOGRAPH-FAA9
	: 774A
FAAA	CJK COMPATIBILITY IDEOGRAPH-FAAA
	: 7740
FAAB	CJK COMPATIBILITY IDEOGRAPH-FAAB
	: 78CC
FAAC	CJK COMPATIBILITY IDEOGRAPH-FAAC
	: 7AB1
FAAD	CJK COMPATIBILITY IDEOGRAPH-FAAD
	: 7BC0
FAAE	CJK COMPATIBILITY IDEOGRAPH-FAAE
	: 7C7B
FAAF	CJK COMPATIBILITY IDEOGRAPH-FAAF
	: 7D5B
FAB0	CJK COMPATIBILITY IDEOGRAPH-FAB0
	: 7DF4
FAB1	CJK COMPATIBILITY IDEOGRAPH-FAB1
	: 7F3E
FAB2	CJK COMPATIBILITY IDEOGRAPH-FAB2
	: 8005
FAB3	CJK COMPATIBILITY IDEOGRAPH-FAB3
	: 8352
FAB4	CJK COMPATIBILITY IDEOGRAPH-FAB4
	: 83EF
FAB5	CJK COMPATIBILITY IDEOGRAPH-FAB5
	: 8779
FAB6	CJK COMPATIBILITY IDEOGRAPH-FAB6
	: 8941
FAB7	CJK COMPATIBILITY IDEOGRAPH-FAB7
	: 8986
FAB8	CJK COMPATIBILITY IDEOGRAPH-FAB8
	: 8996
FAB9	CJK COMPATIBILITY IDEOGRAPH-FAB9
	: 8ABF
FABA	CJK COMPATIBILITY IDEOGRAPH-FABA
	: 8AF8
FABB	CJK COMPATIBILITY IDEOGRAPH-FABB
	: 8ACB
FABC	CJK COMPATIBILITY IDEOGRAPH-FABC
	: 8B01
FABD	CJK COMPATIBILITY IDEOGRAPH-FABD
	: 8AFE
FABE	CJK COMPATIBILITY IDEOGRAPH-FABE
	: 8AED
FABF	CJK COMPATIBILITY IDEOGRAPH-FABF
	: 8B39
FAC0	CJK COMPATIBILITY IDEOGRAPH-FAC0
	: 8B8A
FAC1	CJK COMPATIBILITY IDEOGRAPH-FAC1
	: 8D08
FAC2	CJK COMPATIBILITY IDEOGRAPH-FAC2
	: 8F38
FAC3	CJK COMPATIBILITY IDEOGRAPH-FAC3
	: 9072
FAC4	CJK COMPATIBILITY IDEOGRAPH-FAC4
	: 9199
FAC5	CJK COMPATIBILITY IDEOGRAPH-FAC5
	: 9276
FAC6	CJK COMPATIBILITY IDEOGRAPH-FAC6
	: 967C
FAC7	CJK COMPATIBILITY IDEOGRAPH-FAC7
	: 96E3
FAC8	CJK COMPATIBILITY IDEOGRAPH-FAC8
	: 9756
FAC9	CJK COMPATIBILITY IDEOGRAPH-FAC9
	: 97DB
FACA	CJK COMPATIBILITY IDEOGRAPH-FACA
	: 97FF
FACB	CJK COMPATIBILITY IDEOGRAPH-FACB
	: 980B
FACC	CJK COMPATIBILITY IDEOGRAPH-FACC
	: 983B
FACD	CJK COMPATIBILITY IDEOGRAPH-FACD
	: 9B12
FACE	CJK COMPATIBILITY IDEOGRAPH-FACE
	: 9F9C
FACF	CJK COMPATIBILITY IDEOGRAPH-FACF
	: 2284A
FAD0	CJK COMPATIBILITY IDEOGRAPH-FAD0
	: 22844
FAD1	CJK COMPATIBILITY IDEOGRAPH-FAD1
	: 233D5
FAD2	CJK COMPATIBILITY IDEOGRAPH-FAD2
	: 3B9D
FAD3	CJK COMPATIBILITY IDEOGRAPH-FAD3
	: 4018
FAD4	CJK COMPATIBILITY IDEOGRAPH-FAD4
	: 4039
FAD5	CJK COMPATIBILITY IDEOGRAPH-FAD5
	: 25249
FAD6	CJK COMPATIBILITY IDEOGRAPH-FAD6
	: 25CD0
FAD7	CJK COMPATIBILITY IDEOGRAPH-FAD7
	: 27ED3
FAD8	CJK COMPATIBILITY IDEOGRAPH-FAD8
	: 9F43
FAD9	CJK COMPATIBILITY IDEOGRAPH-FAD9
	: 9F8E
2F800	CJK COMPATIBILITY IDEOGRAPH-2F800
	: 4E3D
2F801	CJK COMPATIBILITY IDEOGRAPH-2F801
	: 4E38
2F802	CJK COMPATIBILITY IDEOGRAPH-2F802
	: 4E41
2F803	CJK COMPATIBILITY IDEOGRAPH-2F803
	: 20122
2F804	CJK COMPATIBILITY IDEOGRAPH-2F804
	: 4F60
2F805	CJK COMPATIBILITY IDEOGRAPH-2F805
	: 4FAE
2F806	CJK COMPATIBILITY IDEOGRAPH-2F806
	: 4FBB
2F807	CJK COMPATIBILITY IDEOGRAPH-2F807
	: 5002
2F808	CJK COMPATIBILITY IDEOGRAPH-2F808
	: 507A
2F809	CJK COMPATIBILITY IDEOGRAPH-2F809
	: 5099
2F80A	CJK COMPATIBILITY IDEOGRAPH-2F80A
	: 50E7
2F80B	CJK COMPATIBILITY IDEOGRAPH-2F80B
	: 50CF
2F80C	CJK COMPATIBILITY IDEOGRAPH-2F80C
	: 349E
2F80D	CJK COMPATIBILITY IDEOGRAPH-2F80D
	: 2063A
2F80E	CJK COMPATIBILITY IDEOGRAPH-2F80E
	: 514D
2F80F	CJK COMPATIBILITY IDEOGRAPH-2F80F
	: 5154
2F810	CJK COMPATIBILITY IDEOGRAPH-2F810
	: 5164
2F811	CJK COMPATIBILITY IDEOGRAPH-2F811
	: 5177
2F812	CJK COMPATIBILITY IDEOGRAPH-2F812
	: 2051C
2F813	CJK COMPATIBILITY IDEOGRAPH-2F813
	: 34B9
2F814	CJK COMPATIBILITY IDEOGRAPH-2F814
	: 5167
2F815	CJK COMPATIBILITY IDEOGRAPH-2F815
	: 518D
2F816	CJK COMPATIBILITY IDEOGRAPH-2F816
	: 2054B
2F817	CJK COMPATIBILITY IDEOGRAPH-2F817
	: 5197
2F818	CJK COMPATIBILITY IDEOGRAPH-2F818
	: 51A4
2F819	CJK COMPATIBILITY IDEOGRAPH-2F819
	: 4ECC
2F81A	CJK COMPATIBILITY IDEOGRAPH-2F81A
	: 51AC
2F81B	CJK COMPATIBILITY IDEOGRAPH-2F81B
	: 51B5
2F81C	CJK COMPATIBILITY IDEOGRAPH-2F81C
	: 291DF
2F81D	CJK COMPATIBILITY IDEOGRAPH-2F81D
	: 51F5
2F81E	CJK COMPATIBILITY IDEOGRAPH-2F81E
	: 5203
2F81F	CJK COMPATIBILITY IDEOGRAPH-2F81F
	: 34DF
2F820	CJK COMPATIBILITY IDEOGRAPH-2F820
	: 523B
2F821	CJK COMPATIBILITY IDEOGRAPH-2F821
	: 5246
2F822	CJK COMPATIBILITY IDEOGRAPH-2F822
	: 5272
2F823	CJK COMPATIBILITY IDEOGRAPH-2F823
	: 5277
2F824	CJK COMPATIBILITY IDEOGRAPH-2F824
	: 3515
2F825	CJK COMPATIBILITY IDEOGRAPH-2F825
	: 52C7
2F826	CJK COMPATIBILITY IDEOGRAPH-2F826
	: 52C9
2F827	CJK COMPATIBILITY IDEOGRAPH-2F827
	: 52E4
2F828	CJK COMPATIBILITY IDEOGRAPH-2F828
	: 52FA
2F829	CJK COMPATIBILITY IDEOGRAPH-2F829
	: 5305
2F82A	CJK COMPATIBILITY IDEOGRAPH-2F82A
	: 5306
2F82B	CJK COMPATIBILITY IDEOGRAPH-2F82B
	: 5317
2F82C	CJK COMPATIBILITY IDEOGRAPH-2F82C
	: 5349
2F82D	CJK COMPATIBILITY IDEOGRAPH-2F82D
	: 5351
2F82E	CJK COMPATIBILITY IDEOGRAPH-2F82E
	: 535A
2F82F	CJK COMPATIBILITY IDEOGRAPH-2F82F
	: 5373
2F830	CJK COMPATIBILITY IDEOGRAPH-2F830
	: 537D
2F831	CJK COMPATIBILITY IDEOGRAPH-2F831
	: 537F
2F832	CJK COMPATIBILITY IDEOGRAPH-2F832
	: 537F
2F833	CJK COMPATIBILITY IDEOGRAPH-2F833
	: 537F
2F834	CJK COMPATIBILITY IDEOGRAPH-2F834
	: 20A2C
2F835	CJK COMPATIBILITY IDEOGRAPH-2F835
	: 7070
2F836	CJK COMPATIBILITY IDEOGRAPH-2F836
	: 53CA
2F837	CJK COMPATIBILITY IDEOGRAPH-2F837
	: 53DF
2F838	CJK COMPATIBILITY IDEOGRAPH-2F838
	: 20B63
2F839	CJK COMPATIBILITY IDEOGRAPH-2F839
	: 53EB
2F83A	CJK COMPATIBILITY IDEOGRAPH-2F83A
	: 53F1
2F83B	CJK COMPATIBILITY IDEOGRAPH-2F83B
	: 5406
2F83C	CJK COMPATIBILITY IDEOGRAPH-2F83C
	: 549E
2F83D	CJK COMPATIBILITY IDEOGRAPH-2F83D
	: 5438
2F83E	CJK COMPATIBILITY IDEOGRAPH-2F83E
	: 5448
2F83F	CJK COMPATIBILITY IDEOGRAPH-2F83F
	: 5468
2F840	CJK COMPATIBILITY IDEOGRAPH-2F840
	: 54A2
2F841	CJK COMPATIBILITY IDEOGRAPH-2F841
	: 54F6
2F842	CJK COMPATIBILITY IDEOGRAPH-2F842
	: 5510
2F843	CJK COMPATIBILITY IDEOGRAPH-2F843
	: 5553
2F844	CJK COMPATIBILITY IDEOGRAPH-2F844
	: 5563
2F845	CJK COMPATIBILITY IDEOGRAPH-2F845
	: 5584
2F846	CJK COMPATIBILITY IDEOGRAPH-2F846
	: 5584
2F847	CJK COMPATIBILITY IDEOGRAPH-2F847
	: 5599
2F848	CJK COMPATIBILITY IDEOGRAPH-2F848
	: 55AB
2F849	CJK COMPATIBILITY IDEOGRAPH-2F849
	: 55B3
2F84A	CJK COMPATIBILITY IDEOGRAPH-2F84A
	: 55C2
2F84B	CJK COMPATIBILITY IDEOGRAPH-2F84B
	: 5716
2F84C	CJK COMPATIBILITY IDEOGRAPH-2F84C
	: 5606
2F84D	CJK COMPATIBILITY IDEOGRAPH-2F84D
	: 5717
2F84E	CJK COMPATIBILITY IDEOGRAPH-2F84E
	: 5651
2F84F	CJK COMPATIBILITY IDEOGRAPH-2F84F
	: 5674
2F850	CJK COMPATIBILITY IDEOGRAPH-2F850
	: 5207
2F851	CJK COMPATIBILITY IDEOGRAPH-2F851
	: 58EE
2F852	CJK COMPATIBILITY IDEOGRAPH-2F852
	: 57CE
2F853	CJK COMPATIBILITY IDEOGRAPH-2F853
	: 57F4
2F854	CJK COMPATIBILITY IDEOGRAPH-2F854
	: 580D
2F855	CJK COMPATIBILITY IDEOGRAPH-2F855
	: 578B
2F856	CJK COMPATIBILITY IDEOGRAPH-2F856
	: 5832
2F857	CJK COMPATIBILITY IDEOGRAPH-2F857
	: 5831
2F858	CJK COMPATIBILITY IDEOGRAPH-2F858
	: 58AC
2F859	CJK COMPATIBILITY IDEOGRAPH-2F859
	: 214E4
2F85A	CJK COMPATIBILITY IDEOGRAPH-2F85A
	: 58F2
2F85B	CJK COMPATIBILITY IDEOGRAPH-2F85B
	: 58F7
2F85C	CJK COMPATIBILITY IDEOGRAPH-2F85C
	: 5906
2F85D	CJK COMPATIBILITY IDEOGRAPH-2F85D
	: 591A
2F85E	CJK COMPATIBILITY IDEOGRAPH-2F85E
	: 5922
2F85F	CJK COMPATIBILITY IDEOGRAPH-2F85F
	: 5962
2F860	CJK COMPATIBILITY IDEOGRAPH-2F860
	: 216A8
2F861	CJK COMPATIBILITY IDEOGRAPH-2F861
	: 216EA
2F862	CJK COMPATIBILITY IDEOGRAPH-2F862
	: 59EC
2F863	CJK COMPATIBILITY IDEOGRAPH-2F863
	: 5A1B
2F864	CJK COMPATIBILITY IDEOGRAPH-2F864
	: 5A27
2F865	CJK COMPATIBILITY IDEOGRAPH-2F865
	: 59D8
2F866	CJK COMPATIBILITY IDEOGRAPH-2F866
	: 5A66
2F867	CJK COMPATIBILITY IDEOGRAPH-2F867
	: 36EE
2F868	CJK COMPATIBILITY IDEOGRAPH-2F868
	: 36FC
2F869	CJK COMPATIBILITY IDEOGRAPH-2F869
	: 5B08
2F86A	CJK COMPATIBILITY IDEOGRAPH-2F86A
	: 5B3E
2F86B	CJK COMPATIBILITY IDEOGRAPH-2F86B
	: 5B3E
2F86C	CJK COMPATIBILITY IDEOGRAPH-2F86C
	: 219C8
2F86D	CJK COMPATIBILITY IDEOGRAPH-2F86D
	: 5BC3
2F86E	CJK COMPATIBILITY IDEOGRAPH-2F86E
	: 5BD8
2F86F	CJK COMPATIBILITY IDEOGRAPH-2F86F
	: 5BE7
2F870	CJK COMPATIBILITY IDEOGRAPH-2F870
	: 5BF3
2F871	CJK COMPATIBILITY IDEOGRAPH-2F871
	: 21B18
2F872	CJK COMPATIBILITY IDEOGRAPH-2F872
	: 5BFF
2F873	CJK COMPATIBILITY IDEOGRAPH-2F873
	: 5C06
2F874	CJK COMPATIBILITY IDEOGRAPH-2F874
	: 5F53
2F875	CJK COMPATIBILITY IDEOGRAPH-2F875
	: 5C22
2F876	CJK COMPATIBILITY IDEOGRAPH-2F876
	: 3781
2F877	CJK COMPATIBILITY IDEOGRAPH-2F877
	: 5C60
2F878	CJK COMPATIBILITY IDEOGRAPH-2F878
	: 5C6E
2F879	CJK COMPATIBILITY IDEOGRAPH-2F879
	: 5CC0
2F87A	CJK COMPATIBILITY IDEOGRAPH-2F87A
	: 5C8D
2F87B	CJK COMPATIBILITY IDEOGRAPH-2F87B
	: 21DE4
2F87C	CJK COMPATIBILITY IDEOGRAPH-2F87C
	: 5D43
2F87D	CJK COMPATIBILITY IDEOGRAPH-2F87D
	: 21DE6
2F87E	CJK COMPATIBILITY IDEOGRAPH-2F87E
	: 5D6E
2F87F	CJK COMPATIBILITY IDEOGRAPH-2F87F
	: 5D6B
2F880	CJK COMPATIBILITY IDEOGRAPH-2F880
	: 5D7C
2F881	CJK COMPATIBILITY IDEOGRAPH-2F881
	: 5DE1
2F882	CJK COMPATIBILITY IDEOGRAPH-2F882
	: 5DE2
2F883	CJK COMPATIBILITY IDEOGRAPH-2F883
	: 382F
2F884	CJK COMPATIBILITY IDEOGRAPH-2F884
	: 5DFD
2F885	CJK COMPATIBILITY IDEOGRAPH-2F885
	: 5E28
2F886	CJK COMPATIBILITY IDEOGRAPH-2F886
	: 5E3D
2F887	CJK COMPATIBILITY IDEOGRAPH-2F887
	: 5E69
2F888	CJK COMPATIBILITY IDEOGRAPH-2F888
	: 3862
2F889	CJK COMPATIBILITY IDEOGRAPH-2F889
	: 22183
2F88A	CJK COMPATIBILITY IDEOGRAPH-2F88A
	: 387C
2F88B	CJK COMPATIBILITY IDEOGRAPH-2F88B
	: 5EB0
2F88C	CJK COMPATIBILITY IDEOGRAPH-2F88C
	: 5EB3
2F88D	CJK COMPATIBILITY IDEOGRAPH-2F88D
	: 5EB6
2F88E	CJK COMPATIBILITY IDEOGRAPH-2F88E
	: 5ECA
2F88F	CJK COMPATIBILITY IDEOGRAPH-2F88F
	: 2A392
2F890	CJK COMPATIBILITY IDEOGRAPH-2F890
	: 5EFE
2F891	CJK COMPATIBILITY IDEOGRAPH-2F891
	: 22331
2F892	CJK COMPATIBILITY IDEOGRAPH-2F892
	: 22331
2F893	CJK COMPATIBILITY IDEOGRAPH-2F893
	: 8201
2F894	CJK COMPATIBILITY IDEOGRAPH-2F894
	: 5F22
2F895	CJK COMPATIBILITY IDEOGRAPH-2F895
	: 5F22
2F896	CJK COMPATIBILITY IDEOGRAPH-2F896
	: 38C7
2F897	CJK COMPATIBILITY IDEOGRAPH-2F897
	: 232B8
2F898	CJK COMPATIBILITY IDEOGRAPH-2F898
	: 261DA
2F899	CJK COMPATIBILITY IDEOGRAPH-2F899
	: 5F62
2F89A	CJK COMPATIBILITY IDEOGRAPH-2F89A
	: 5F6B
2F89B	CJK COMPATIBILITY IDEOGRAPH-2F89B
	: 38E3
2F89C	CJK COMPATIBILITY IDEOGRAPH-2F89C
	: 5F9A
2F89D	CJK COMPATIBILITY IDEOGRAPH-2F89D
	: 5FCD
2F89E	CJK COMPATIBILITY IDEOGRAPH-2F89E
	: 5FD7
2F89F	CJK COMPATIBILITY IDEOGRAPH-2F89F
	: 5FF9
2F8A0	CJK COMPATIBILITY IDEOGRAPH-2F8A0
	: 6081
2F8A1	CJK COMPATIBILITY IDEOGRAPH-2F8A1
	: 393A
2F8A2	CJK COMPATIBILITY IDEOGRAPH-2F8A2
	: 391C
2F8A3	CJK COMPATIBILITY IDEOGRAPH-2F8A3
	: 6094
2F8A4	CJK COMPATIBILITY IDEOGRAPH-2F8A4
	: 226D4
2F8A5	CJK COMPATIBILITY IDEOGRAPH-2F8A5
	: 60C7
2F8A6	CJK COMPATIBILITY IDEOGRAPH-2F8A6
	: 6148
2F8A7	CJK COMPATIBILITY IDEOGRAPH-2F8A7
	: 614C
2F8A8	CJK COMPATIBILITY IDEOGRAPH-2F8A8
	: 614E
2F8A9	CJK COMPATIBILITY IDEOGRAPH-2F8A9
	: 614C
2F8AA	CJK COMPATIBILITY IDEOGRAPH-2F8AA
	: 617A
2F8AB	CJK COMPATIBILITY IDEOGRAPH-2F8AB
	: 618E
2F8AC	CJK COMPATIBILITY IDEOGRAPH-2F8AC
	: 61B2
2F8AD	CJK COMPATIBILITY IDEOGRAPH-2F8AD
	: 61A4
2F8AE	CJK COMPATIBILITY IDEOGRAPH-2F8AE
	: 61AF
2F8AF	CJK COMPATIBILITY IDEOGRAPH-2F8AF
	: 61DE
2F8B0	CJK COMPATIBILITY IDEOGRAPH-2F8B0
	: 61F2
2F8B1	CJK COMPATIBILITY IDEOGRAPH-2F8B1
	: 61F6
2F8B2	CJK COMPATIBILITY IDEOGRAPH-2F8B2
	: 6210
2F8B3	CJK COMPATIBILITY IDEOGRAPH-2F8B3
	: 621B
2F8B4	CJK COMPATIBILITY IDEOGRAPH-2F8B4
	: 625D
2F8B5	CJK COMPATIBILITY IDEOGRAPH-2F8B5
	: 62B1
2F8B6	CJK COMPATIBILITY IDEOGRAPH-2F8B6
	: 62D4
2F8B7	CJK COMPATIBILITY IDEOGRAPH-2F8B7
	: 6350
2F8B8	CJK COMPATIBILITY IDEOGRAPH-2F8B8
	: 22B0C
2F8B9	CJK COMPATIBILITY IDEOGRAPH-2F8B9
	: 633D
2F8BA	CJK COMPATIBILITY IDEOGRAPH-2F8BA
	: 62FC
2F8BB	CJK COMPATIBILITY IDEOGRAPH-2F8BB
	: 6368
2F8BC	CJK COMPATIBILITY IDEOGRAPH-2F8BC
	: 6383
2F8BD	CJK COMPATIBILITY IDEOGRAPH-2F8BD
	: 63E4
2F8BE	CJK COMPATIBILITY IDEOGRAPH-2F8BE
	: 22BF1
2F8BF	CJK COMPATIBILITY IDEOGRAPH-2F8BF
	: 6422
2F8C0	CJK COMPATIBILITY IDEOGRAPH-2F8C0
	: 63C5
2F8C1	CJK COMPATIBILITY IDEOGRAPH-2F8C1
	: 63A9
2F8C2	CJK COMPATIBILITY IDEOGRAPH-2F8C2
	: 3A2E
2F8C3	CJK COMPATIBILITY IDEOGRAPH-2F8C3
	: 6469
2F8C4	CJK COMPATIBILITY IDEOGRAPH-2F8C4
	: 647E
2F8C5	CJK COMPATIBILITY IDEOGRAPH-2F8C5
	: 649D
2F8C6	CJK COMPATIBILITY IDEOGRAPH-2F8C6
	: 6477
2F8C7	CJK COMPATIBILITY IDEOGRAPH-2F8C7
	: 3A6C
2F8C8	CJK COMPATIBILITY IDEOGRAPH-2F8C8
	: 654F
2F8C9	CJK COMPATIBILITY IDEOGRAPH-2F8C9
	: 656C
2F8CA	CJK COMPATIBILITY IDEOGRAPH-2F8CA
	: 2300A
2F8CB	CJK COMPATIBILITY IDEOGRAPH-2F8CB
	: 65E3
2F8CC	CJK COMPATIBILITY IDEOGRAPH-2F8CC
	: 66F8
2F8CD	CJK COMPATIBILITY IDEOGRAPH-2F8CD
	: 6649
2F8CE	CJK COMPATIBILITY IDEOGRAPH-2F8CE
	: 3B19
2F8CF	CJK COMPATIBILITY IDEOGRAPH-2F8CF
	: 6691
2F8D0	CJK COMPATIBILITY IDEOGRAPH-2F8D0
	: 3B08
2F8D1	CJK COMPATIBILITY IDEOGRAPH-2F8D1
	: 3AE4
2F8D2	CJK COMPATIBILITY IDEOGRAPH-2F8D2
	: 5192
2F8D3	CJK COMPATIBILITY IDEOGRAPH-2F8D3
	: 5195
2F8D4	CJK COMPATIBILITY IDEOGRAPH-2F8D4
	: 6700
2F8D5	CJK COMPATIBILITY IDEOGRAPH-2F8D5
	: 669C
2F8D6	CJK COMPATIBILITY IDEOGRAPH-2F8D6
	: 80AD
2F8D7	CJK COMPATIBILITY IDEOGRAPH-2F8D7
	: 43D9
2F8D8	CJK COMPATIBILITY IDEOGRAPH-2F8D8
	: 6717
2F8D9	CJK COMPATIBILITY IDEOGRAPH-2F8D9
	: 671B
2F8DA	CJK COMPATIBILITY IDEOGRAPH-2F8DA
	: 6721
2F8DB	CJK COMPATIBILITY IDEOGRAPH-2F8DB
	: 675E
2F8DC	CJK COMPATIBILITY IDEOGRAPH-2F8DC
	: 6753
2F8DD	CJK COMPATIBILITY IDEOGRAPH-2F8DD
	: 233C3
2F8DE	CJK COMPATIBILITY IDEOGRAPH-2F8DE
	: 3B49
2F8DF	CJK COMPATIBILITY IDEOGRAPH-2F8DF
	: 67FA
2F8E0	CJK COMPATIBILITY IDEOGRAPH-2F8E0
	: 6785
2F8E1	CJK COMPATIBILITY IDEOGRAPH-2F8E1
	: 6852
2F8E2	CJK COMPATIBILITY IDEOGRAPH-2F8E2
	: 6885
2F8E3	CJK COMPATIBILITY IDEOGRAPH-2F8E3
	: 2346D
2F8E4	CJK COMPATIBILITY IDEOGRAPH-2F8E4
	: 688E
2F8E5	CJK COMPATIBILITY IDEOGRAPH-2F8E5
	: 681F
2F8E6	CJK COMPATIBILITY IDEOGRAPH-2F8E6
	: 6914
2F8E7	CJK COMPATIBILITY IDEOGRAPH-2F8E7
	: 3B9D
2F8E8	CJK COMPATIBILITY IDEOGRAPH-2F8E8
	: 6942
2F8E9	CJK COMPATIBILITY IDEOGRAPH-2F8E9
	: 69A3
2F8EA	CJK COMPATIBILITY IDEOGRAPH-2F8EA
	: 69EA
2F8EB	CJK COMPATIBILITY IDEOGRAPH-2F8EB
	: 6AA8
2F8EC	CJK COMPATIBILITY IDEOGRAPH-2F8EC
	: 236A3
2F8ED	CJK COMPATIBILITY IDEOGRAPH-2F8ED
	: 6ADB
2F8EE	CJK COMPATIBILITY IDEOGRAPH-2F8EE
	: 3C18
2F8EF	CJK COMPATIBILITY IDEOGRAPH-2F8EF
	: 6B21
2F8F0	CJK COMPATIBILITY IDEOGRAPH-2F8F0
	: 238A7
2F8F1	CJK COMPATIBILITY IDEOGRAPH-2F8F1
	: 6B54
2F8F2	CJK COMPATIBILITY IDEOGRAPH-2F8F2
	: 3C4E
2F8F3	CJK COMPATIBILITY IDEOGRAPH-2F8F3
	: 6B72
2F8F4	CJK COMPATIBILITY IDEOGRAPH-2F8F4
	: 6B9F
2F8F5	CJK COMPATIBILITY IDEOGRAPH-2F8F5
	: 6BBA
2F8F6	CJK COMPATIBILITY IDEOGRAPH-2F8F6
	: 6BBB
2F8F7	CJK COMPATIBILITY IDEOGRAPH-2F8F7
	: 23A8D
2F8F8	CJK COMPATIBILITY IDEOGRAPH-2F8F8
	: 21D0B
2F8F9	CJK COMPATIBILITY IDEOGRAPH-2F8F9
	: 23AFA
2F8FA	CJK COMPATIBILITY IDEOGRAPH-2F8FA
	: 6C4E
2F8FB	CJK COMPATIBILITY IDEOGRAPH-2F8FB
	: 23CBC
2F8FC	CJK COMPATIBILITY IDEOGRAPH-2F8FC
	: 6CBF
2F8FD	CJK COMPATIBILITY IDEOGRAPH-2F8FD
	: 6CCD
2F8FE	CJK COMPATIBILITY IDEOGRAPH-2F8FE
	: 6C67
2F8FF	CJK COMPATIBILITY IDEOGRAPH-2F8FF
	: 6D16
2F900	CJK COMPATIBILITY IDEOGRAPH-2F900
	: 6D3E
2F901	CJK COMPATIBILITY IDEOGRAPH-2F901
	: 6D77
2F902	CJK COMPATIBILITY IDEOGRAPH-2F902
	: 6D41
2F903	CJK COMPATIBILITY IDEOGRAPH-2F903
	: 6D69
2F904	CJK COMPATIBILITY IDEOGRAPH-2F904
	: 6D78
2F905	CJK COMPATIBILITY IDEOGRAPH-2F905
	: 6D85
2F906	CJK COMPATIBILITY IDEOGRAPH-2F906
	: 23D1E
2F907	CJK COMPATIBILITY IDEOGRAPH-2F907
	: 6D34
2F908	CJK COMPATIBILITY IDEOGRAPH-2F908
	: 6E2F
2F909	CJK COMPATIBILITY IDEOGRAPH-2F909
	: 6E6E
2F90A	CJK COMPATIBILITY IDEOGRAPH-2F90A
	: 3D33
2F90B	CJK COMPATIBILITY IDEOGRAPH-2F90B
	: 6ECB
2F90C	CJK COMPATIBILITY IDEOGRAPH-2F90C
	: 6EC7
2F90D	CJK COMPATIBILITY IDEOGRAPH-2F90D
	: 23ED1
2F90E	CJK COMPATIBILITY IDEOGRAPH-2F90E
	: 6DF9
2F90F	CJK COMPATIBILITY IDEOGRAPH-2F90F
	: 6F6E
2F910	CJK COMPATIBILITY IDEOGRAPH-2F910
	: 23F5E
2F911	CJK COMPATIBILITY IDEOGRAPH-2F911
	: 23F8E
2F912	CJK COMPATIBILITY IDEOGRAPH-2F912
	: 6FC6
2F913	CJK COMPATIBILITY IDEOGRAPH-2F913
	: 7039
2F914	CJK COMPATIBILITY IDEOGRAPH-2F914
	: 701E
2F915	CJK COMPATIBILITY IDEOGRAPH-2F915
	: 701B
2F916	CJK COMPATIBILITY IDEOGRAPH-2F916
	: 3D96
2F917	CJK COMPATIBILITY IDEOGRAPH-2F917
	: 704A
2F918	CJK COMPATIBILITY IDEOGRAPH-2F918
	: 707D
